Network Type,Latitude,Longitude
5G,25.56555488,84.98331521
4G,25.67423457,85.10891816
4G,25.54799939,85.07401065
3G,25.70104367,85.10878617
3G,25.43526278,85.19482251
4G,25.42810404,85.11043027
4G,25.57892691,85.14325107
LTE,25.72036158,85.03771825
3G,25.5606665,85.30375066
LTE,25.6707557,85.29730273
4G,25.66781896,85.20630836
4G,25.56295008,84.99670324
4G,25.49768529,85.00226997
4G,25.61316533,85.01792117
3G,25.64121322,85.05804357
3G,25.56057973,85.22999301
LTE,25.42130255,85.18626345
3G,25.6725787,85.04632577
3G,25.72491505,85.15294159
4G,25.73412727,85.11798263
5G,25.47773071,85.18654756
4G,25.64117294,85.17792216
LTE,25.50774226,85.20497545
5G,25.71179741,85.18454382
5G,25.55410007,85.05728495
5G,25.49626615,85.22081724
LTE,25.60295536,85.12412399
5G,25.63666674,85.12271412
5G,25.61482085,85.23654265
LTE,25.55648994,85.11260842
LTE,25.44415481,85.20155002
LTE,25.65670179,85.20647328
4G,25.73940704,85.08860767
4G,25.70732968,85.16131799
4G,25.71519968,85.24102621
5G,25.45287255,85.06844284
4G,25.70154919,85.03860908
3G,25.47385307,85.20217792
3G,25.45667245,85.07614071
3G,25.49062835,85.14553093
3G,25.64119128,85.15485139
5G,25.55768425,85.11475835
4G,25.52114846,85.18175536
4G,25.44916529,85.19557203
3G,25.63840601,85.09455975
3G,25.63923987,85.12236887
LTE,25.63531215,84.96294052
LTE,25.71855938,85.13012841
4G,25.51391814,85.23948359
4G,25.42239596,85.10460072
LTE,25.42074532,85.12472909
4G,25.57282513,85.16993856
5G,25.53599707,85.04652408
3G,25.73301567,85.23048152
5G,25.61845721,85.09500054
4G,25.61292265,85.19579879
3G,25.70700847,85.15569492
5G,25.69182571,85.01658187
4G,25.50989731,85.04973711
5G,25.55473852,84.96331376
5G,25.55021721,85.2106131
5G,25.51513078,84.9840558
3G,25.47913524,85.23342285
4G,25.62543711,85.10778293
LTE,25.65913418,85.3024217
4G,25.48141562,85.15315701
4G,25.51365126,85.28590864
5G,25.6954683,85.10996205
4G,25.69877231,85.03673865
LTE,25.4361705,85.09607571
5G,25.56907381,85.13673165
LTE,25.49137995,85.00061931
5G,25.636033,84.97057687
3G,25.6297449,85.13067462
4G,25.61905152,85.28318906
3G,25.65969996,85.10048098
LTE,25.57922355,84.95917831
LTE,25.67286273,84.99341628
3G,25.72148576,85.11381449
4G,25.46517515,85.2088858
5G,25.562573,85.14669507
3G,25.56947789,85.21333629
LTE,25.64607071,84.96729239
4G,25.46285572,85.16568614
3G,25.6174971,84.99310108
5G,25.6612027,85.15100718
LTE,25.60253424,85.14930969
LTE,25.46139264,85.02020889
LTE,25.47266215,85.08727837
LTE,25.42681808,85.13201754
5G,25.64057179,85.19307287
3G,25.62758524,85.05366237
4G,25.63531333,85.21585975
4G,25.72147441,85.12088533
5G,25.76516555,85.14002175
3G,25.66056403,85.20736099
4G,25.49646279,85.2841567
LTE,25.54958839,85.26772682
3G,25.50105255,85.16432863
5G,25.50897173,85.09460993
LTE,25.70457154,84.99902858
5G,25.45817828,85.039584
5G,25.67479302,85.06241694
5G,25.62001912,85.14900637
4G,25.56529339,85.08539684
3G,25.67746259,85.19438414
3G,25.72639527,85.24789497
3G,25.50926528,85.17101643
5G,25.73107622,85.18545933
4G,25.51909812,85.02685708
5G,25.55228853,85.28317981
3G,25.73478868,85.10804512
LTE,25.72775611,85.21900258
LTE,25.74091555,85.19666162
5G,25.75135796,85.192977
3G,25.54240946,85.02732751
3G,25.61252589,85.28214415
3G,25.65468889,85.2664048
LTE,25.5473082,84.96545224
LTE,25.72925958,85.04418412
LTE,25.50958936,85.02609301
LTE,25.4697,85.22069802
LTE,25.55922224,85.08857056
LTE,25.71372867,85.0742373
4G,25.43702734,85.19331645
3G,25.63458066,85.31036996
4G,25.68994763,85.1901023
4G,25.49559065,85.03397073
3G,25.74255941,85.04992709
LTE,25.7144105,85.05796991
3G,25.50023459,85.23153486
LTE,25.61148305,85.26194049
5G,25.56246122,85.09761412
5G,25.46844952,85.128271
LTE,25.65961534,85.30334295
4G,25.55641046,85.23697928
LTE,25.45428698,85.25010742
5G,25.52723454,85.24239939
LTE,25.7334339,85.15558737
LTE,25.57212613,85.2250021
4G,25.60832601,85.00625617
3G,25.64805058,85.01732655
3G,25.44751579,85.1831869
5G,25.61952877,85.04575001
5G,25.63469376,85.27695601
4G,25.50712883,85.20548058
4G,25.50495021,85.08462675
4G,25.62418487,85.21491214
5G,25.4511024,85.23310817
3G,25.64802263,85.14474001
3G,25.4802927,85.03893406
LTE,25.62758377,85.17622298
3G,25.45131148,85.06121625
3G,25.67220316,85.27380622
5G,25.64105977,85.26700443
5G,25.42935823,85.19440072
LTE,25.74568078,85.17484768
LTE,25.57053953,85.08428913
5G,25.5128522,85.13571745
5G,25.48648731,85.2741993
LTE,25.5757137,84.97249468
LTE,25.50493168,85.25417068
3G,25.65813591,85.21619124
4G,25.49868907,85.07894608
LTE,25.75436035,85.13504046
4G,25.52776824,85.0048224
4G,25.63922515,85.28584261
5G,25.46070929,85.02628264
3G,25.74265963,85.17862961
3G,25.50244887,85.00865923
LTE,25.47490372,85.02299562
LTE,25.60040201,85.04008464
4G,25.55350382,85.06353644
LTE,25.70846209,85.26162231
5G,25.59526714,85.3081543
4G,25.65528535,85.04209057
LTE,25.68618775,85.19097458
3G,25.70222357,84.99770066
5G,25.61461305,84.9877498
5G,25.63202371,85.01827829
5G,25.75877006,85.14695483
LTE,25.5900451,85.28460899
4G,25.5636709,85.26682456
5G,25.69381126,85.05783479
LTE,25.67828274,85.28561416
4G,25.59833186,85.07897793
4G,25.53968007,85.02402696
LTE,25.76257956,85.09580685
5G,25.54992631,85.30238663
LTE,25.54975982,85.21563643
5G,25.55303145,85.22330158
LTE,25.5693323,85.26771322
LTE,25.48579225,85.0878637
3G,25.44806054,85.05979236
5G,25.62472409,85.09465238
4G,25.64981582,85.01900533
5G,25.69830143,85.18822784
4G,25.6955381,85.00715847
LTE,25.66792315,85.16967864
3G,25.54977676,84.97209562
4G,25.50323327,85.0423473
5G,25.73795492,85.13948152
4G,25.55575774,85.11043558
5G,25.52575576,85.0368754
LTE,25.59597474,85.23654885
4G,25.64171291,85.30041654
3G,25.6258109,85.22020617
5G,25.71033828,85.22784144
3G,25.77164071,85.13012963
4G,25.68099075,85.24026076
5G,25.59054693,85.21391187
3G,25.47913795,85.25318909
5G,25.71068231,85.06792175
5G,25.49869643,85.00566797
3G,25.45985825,85.06403358
4G,25.46621765,85.04602929
LTE,25.67214955,84.99256338
LTE,25.74264511,85.19728974
4G,25.6480672,85.08934566
3G,25.59001481,85.00139555
3G,25.60550902,84.98609601
3G,25.6220798,85.00701203
5G,25.45838363,85.20497936
4G,25.50740866,85.00993576
3G,25.70952341,85.17973502
LTE,25.54298463,85.24221086
3G,25.64548687,85.07389508
5G,25.47316162,85.25055199
LTE,25.58992705,85.21273477
LTE,25.5275884,85.07984284
3G,25.67028927,85.16139019
3G,25.72247259,85.21969103
5G,25.64201794,85.20896472
LTE,25.48276812,85.16688477
5G,25.55109388,84.99944938
4G,25.65879229,85.24530945
LTE,25.57180801,85.03229714
5G,25.66842576,85.23752982
5G,25.50637201,85.08699288
4G,25.71689979,85.03551795
3G,25.62508872,85.11172197
5G,25.54151025,85.07385134
3G,25.47365148,85.11412432
3G,25.499476,85.18866795
5G,25.64161616,85.17584749
4G,25.61625255,85.15993776
3G,25.49083661,85.11816704
LTE,25.59032009,85.22385544
5G,25.56065656,85.05438403
4G,25.56664804,85.029904
LTE,25.60220045,85.06785041
3G,25.64579025,85.26777007
4G,25.64766092,85.05240472
5G,25.6681757,85.15347173
LTE,25.75173194,85.17401664
4G,25.46691901,85.24771593
5G,25.62508147,85.22383418
LTE,25.43586273,85.09264407
LTE,25.68220092,85.01796987
5G,25.73437757,85.10521435
5G,25.69224496,85.14203865
5G,25.46331168,85.21360123
4G,25.69669383,85.00329655
LTE,25.56167166,85.17530164
3G,25.70791443,85.22438157
LTE,25.64936139,85.20346801
3G,25.60405195,85.10577391
LTE,25.67122047,85.15836647
4G,25.57765174,85.25635765
3G,25.46500969,85.24685983
3G,25.58751176,84.97190234
3G,25.62754894,85.20993392
3G,25.42753746,85.10747002
5G,25.57839901,85.03736269
3G,25.71407241,85.13646549
4G,25.45022594,85.07704767
LTE,25.45725177,85.03580669
5G,25.51811549,85.14101671
5G,25.67419656,85.11155618
5G,25.66383352,85.15282636
5G,25.76361063,85.11218372
LTE,25.70487714,85.14266576
LTE,25.58164265,85.23947748
3G,25.69237779,85.04399165
LTE,25.56584485,85.06467831
LTE,25.67970272,85.14245914
4G,25.65340236,85.0977466
3G,25.47583579,85.17906821
3G,25.51675452,84.98681497
LTE,25.49661688,85.07531234
4G,25.5560662,85.20737098
5G,25.64152361,85.03214252
4G,25.58964701,84.97122173
4G,25.48651021,85.09871014
LTE,25.54291414,85.27608511
LTE,25.46675217,85.20675291
3G,25.52909892,85.19636614
3G,25.4679583,85.12208908
LTE,25.58710365,85.03556088
4G,25.70790065,85.12299846
5G,25.74061674,85.22608137
3G,25.51513989,85.13247919
LTE,25.47948612,85.10026268
LTE,25.47145255,85.1433749
5G,25.6539879,85.17580862
4G,25.54355788,85.18928241
5G,25.44236737,85.17990826
5G,25.6137784,85.06480854
5G,25.53934258,85.07415792
5G,25.52532112,85.05776639
4G,25.53637146,85.28647204
4G,25.74780211,85.09094004
4G,25.58538907,85.25410189
3G,25.59889511,85.2348143
3G,25.61161496,85.11076366
LTE,25.55522202,85.17739321
5G,25.42477894,85.17437561
LTE,25.71363061,85.07513748
4G,25.61980781,85.09902819
LTE,25.52966562,85.11457519
5G,25.64481682,85.03746082
5G,25.70712873,85.27294598
3G,25.70427085,85.15243292
4G,25.45379979,85.24135125
5G,25.62309054,85.2544071
5G,25.46442994,85.05489155
4G,25.46918005,85.1019263
5G,25.66432752,84.98112562
LTE,25.45735015,85.17964649
LTE,25.60709727,85.00225587
3G,25.63595799,85.09436241
5G,25.70921931,85.18525341
5G,25.56940621,85.09250423
5G,25.67687598,85.01554861
5G,25.63513251,85.02172986
5G,25.64209091,85.04609913
3G,25.62243173,85.23648444
3G,25.51390524,85.07126499
3G,25.50639903,85.22073905
5G,25.76873512,85.11643799
LTE,25.70983225,85.27103549
4G,25.66346586,85.15852767
LTE,25.52960191,85.05506291
5G,25.67605659,85.03328666
4G,25.60047206,85.28273243
5G,25.65695755,85.15231643
5G,25.59813287,84.99071114
LTE,25.6472058,84.98095895
4G,25.7294121,85.10335709
3G,25.68997857,85.0592015
4G,25.54292498,85.05743622
LTE,25.4847664,85.03938862
5G,25.76130735,85.18021948
LTE,25.51697196,85.24503889
3G,25.56339947,85.31073272
LTE,25.50615874,85.01526236
5G,25.47186369,85.20630811
5G,25.47022603,85.2366565
3G,25.55952746,85.25517137
4G,25.56152104,85.11487054
4G,25.51367291,85.05212171
5G,25.43020851,85.11943354
5G,25.6234438,85.15501596
4G,25.55364617,85.01690485
3G,25.74148263,85.10446732
5G,25.66676426,85.19106898
3G,25.58125318,85.02175697
4G,25.64601663,84.96718166
5G,25.68156563,85.17894378
5G,25.59657799,85.18020853
4G,25.45970114,85.13198176
LTE,25.6574213,85.2093843
LTE,25.56251613,85.17387365
3G,25.73510709,85.09171052
LTE,25.5194286,85.20148698
3G,25.62543026,85.01924733
5G,25.70393528,85.01259932
4G,25.57284198,84.9929555
5G,25.7421927,85.12743834
4G,25.56701685,85.28811618
3G,25.61458462,85.15605262
3G,25.73293921,85.13536528
LTE,25.55942687,85.00993684
5G,25.71970854,85.04351788
LTE,25.52101011,85.11194973
5G,25.68163621,85.01455888
4G,25.61923885,84.97417282
5G,25.667156,85.17659385
3G,25.65206258,84.99292908
3G,25.513582,85.28691671
4G,25.52638652,85.05646212
3G,25.6610159,85.1647734
5G,25.55082115,85.02693862
LTE,25.64772959,85.28791777
5G,25.546293,85.25799268
3G,25.50681864,85.09682441
3G,25.59886614,85.02768362
5G,25.5193736,84.97542382
4G,25.52473581,85.13358886
5G,25.56950014,85.06388055
3G,25.62925553,85.0476824
4G,25.45477891,85.18862217
LTE,25.64835146,85.00894772
LTE,25.48870513,85.06736873
LTE,25.62033129,85.07235106
3G,25.48879756,85.06033229
4G,25.71950278,85.21865252
5G,25.61878043,85.20404574
3G,25.64994224,85.23799565
4G,25.64091807,85.13941524
5G,25.59525749,85.26865171
3G,25.71883771,85.15960676
LTE,25.56156275,85.00032524
5G,25.56092959,85.29591125
3G,25.71148437,85.12779951
LTE,25.76688293,85.16290697
5G,25.52690519,85.27336633
3G,25.61221695,85.0571906
4G,25.52833916,85.12296414
4G,25.66006546,85.04059865
LTE,25.56942133,85.14899308
LTE,25.7010037,85.02355919
3G,25.5260531,85.18196423
5G,25.58458719,85.29698692
LTE,25.71723915,85.14565076
5G,25.61972444,85.08764824
3G,25.67803653,85.01333081
3G,25.53095907,85.15830362
5G,25.7195322,85.22897741
4G,25.45453261,85.10235789
4G,25.55514387,85.15157174
4G,25.68032649,85.14080746
4G,25.66226042,85.10183084
LTE,25.50618491,85.18275984
3G,25.59556504,84.9933411
LTE,25.46374846,85.25444501
3G,25.64261315,85.07439298
LTE,25.54340432,85.05621866
4G,25.43365662,85.14209953
4G,25.51011008,85.23128783
4G,25.5031016,85.23885867
5G,25.63513532,85.06571344
4G,25.65020872,85.17524079
LTE,25.72389859,85.23273179
LTE,25.59081493,85.02793502
5G,25.66099736,85.2855087
5G,25.49533341,85.24740347
3G,25.49985688,85.25865477
5G,25.6234349,84.98403989
3G,25.56309472,85.18192265
3G,25.48824206,85.04354747
4G,25.66692286,85.0606722
3G,25.47298263,85.25850552
LTE,25.52056134,85.0334637
4G,25.50613529,85.01432798
5G,25.45501726,85.13153832
5G,25.45301636,85.09278648
LTE,25.57994831,85.23021369
4G,25.66204855,85.14833976
3G,25.53613583,85.29691571
4G,25.71153822,85.19245766
LTE,25.59363302,85.28437867
3G,25.64127435,85.04009827
4G,25.5130308,85.15371995
4G,25.64454998,84.97717375
LTE,25.53612993,85.15862441
5G,25.49513915,85.11942421
4G,25.54657341,85.22814859
LTE,25.73042588,85.05472265
5G,25.66372194,85.28644235
LTE,25.62917324,85.11112745
5G,25.55916605,85.26507485
4G,25.47868583,85.1373304
4G,25.46269531,85.20781073
LTE,25.6694366,85.02363281
4G,25.63255783,85.28382755
5G,25.57343927,85.15962743
4G,25.69758406,85.09654979
5G,25.60211394,85.12369575
3G,25.72350502,85.03483857
4G,25.54833783,85.13476069
LTE,25.45646695,85.07953751
LTE,25.53406656,85.03737402
LTE,25.65514436,85.2224421
LTE,25.66046818,85.11545748
3G,25.63258595,85.0001281
4G,25.5730547,85.10885924
LTE,25.686518,85.1465404
5G,25.475255,85.12176708
LTE,25.49013037,85.28325104
4G,25.50809203,85.26130993
5G,25.56929682,85.29916881
4G,25.73279734,85.08337858
3G,25.53465209,85.06235655
4G,25.51050471,85.05589202
4G,25.59633248,85.16255949
5G,25.67955846,85.02538924
4G,25.64653989,85.24336485
3G,25.69317447,85.18628224
5G,25.75457388,85.07909993
LTE,25.58036921,85.1573784
3G,25.50692103,85.28283182
4G,25.68040948,85.12955307
4G,25.66182645,85.24524035
5G,25.7115457,85.21280605
3G,25.70489623,85.09468047
3G,25.57737609,85.15858554
3G,25.58394225,85.1766673
LTE,25.48660105,85.12948235
5G,25.45793518,85.22769282
3G,25.63869601,85.03915904
4G,25.45520859,85.22252977
5G,25.53516726,85.28710526
5G,25.71110037,85.08947713
3G,25.66520889,85.15779875
3G,25.64862762,85.1917243
4G,25.63287741,84.97611286
4G,25.53285961,85.17395542
4G,25.47584846,85.03301772
LTE,25.49044821,85.08920827
5G,25.62431233,85.16892699
LTE,25.68201961,85.03539941
5G,25.45088824,85.23077625
4G,25.44828184,85.24015511
3G,25.56059474,85.13200538
LTE,25.61483374,85.31369935
5G,25.63241837,85.29589773
4G,25.48271973,85.2775712
5G,25.63053007,85.09238606
5G,25.73387492,85.19320236
4G,25.55512971,85.29521714
5G,25.62586557,85.01813704
3G,25.50864133,85.27044196
5G,25.52014679,85.2435432
LTE,25.76895917,85.16023871
4G,25.49250295,85.1942274
4G,25.55603617,84.97995025
4G,25.7010327,85.0731912
4G,25.72161146,85.11460036
LTE,25.6912868,85.1294059
5G,25.70096988,85.24304581
LTE,25.7572496,85.06806595
3G,25.46880396,85.18491414
4G,25.6654549,85.26622501
LTE,25.61282131,85.2661872
LTE,25.46052522,85.2491524
4G,25.63730807,84.96742525
3G,25.57275955,84.97148479
4G,25.72701855,85.22895593
4G,25.51729226,85.190539
5G,25.53849826,85.22197464
5G,25.52801897,85.04629026
3G,25.76400232,85.13739972
LTE,25.46878873,85.12211892
3G,25.69109913,85.15988925
4G,25.67184137,85.00957232
LTE,25.53274291,85.02058482
LTE,25.53387302,85.16262226
LTE,25.54769035,85.28097796
LTE,25.47700172,85.17724332
4G,25.70179815,85.0748936
LTE,25.43478765,85.16057129
5G,25.47656582,85.2718149
5G,25.52533732,85.11536857
5G,25.73320748,85.14938899
5G,25.45534278,85.02684529
4G,25.64081755,85.24367241
3G,25.51645894,85.17738782
3G,25.6509429,85.18566391
5G,25.57149058,85.22115375
LTE,25.56319465,85.1636798
4G,25.6998267,85.23866433
LTE,25.59100979,85.31294109
5G,25.71673102,85.24859894
3G,25.62938993,84.98003843
4G,25.65950431,85.02899222
3G,25.6228418,85.05799793
3G,25.6603857,85.1814722
5G,25.54216134,85.25115566
5G,25.60533954,85.22976239
3G,25.48984059,85.26788204
LTE,25.54443455,84.97891663
3G,25.67622437,85.12201618
LTE,25.63092749,85.09740058
3G,25.72120024,85.03908908
3G,25.5126561,85.21821963
3G,25.60474211,85.18952159
LTE,25.75601339,85.15064721
4G,25.64494578,85.2433022
3G,25.58107911,85.14538487
5G,25.54444438,85.21613185
3G,25.55665538,85.28785921
5G,25.61502593,85.21477403
4G,25.60912125,85.22763784
5G,25.5894229,85.12334456
4G,25.69184462,85.06338988
3G,25.52920163,85.28278353
LTE,25.72552818,85.20743591
3G,25.61132297,85.08710766
5G,25.67914423,85.14077608
LTE,25.66630611,85.07906749
5G,25.42556268,85.12576546
5G,25.75818996,85.10198005
LTE,25.71435446,85.02786144
4G,25.66551958,85.02393273
LTE,25.77364848,85.13805091
LTE,25.43733032,85.11992448
3G,25.62640261,85.0859848
5G,25.74725402,85.2119027
LTE,25.53058212,85.10422412
4G,25.47879897,85.16055317
3G,25.70354819,85.10574344
5G,25.62238748,85.02000007
5G,25.63762072,85.00248699
4G,25.68244427,85.06338078
5G,25.49521645,85.20526154
3G,25.570385,85.11727883
5G,25.45553835,85.15568338
4G,25.58982891,84.98481335
LTE,25.67938003,85.21534974
LTE,25.43363829,85.08997545
4G,25.50867333,85.25649208
5G,25.48188176,85.17074595
3G,25.59989719,85.16580658
3G,25.75089566,85.21957352
4G,25.54015456,85.02077691
LTE,25.4559867,85.05820956
3G,25.43286601,85.16886444
5G,25.648428,85.07486604
5G,25.69499351,85.14071188
4G,25.46406655,85.110217
4G,25.57655537,85.08457074
LTE,25.6130078,85.00143223
3G,25.5273827,85.18565148
3G,25.48796305,85.14139988
3G,25.7099305,85.0506165
5G,25.66293609,85.17554289
4G,25.5742473,85.01156981
3G,25.44895455,85.17134925
4G,25.54971738,85.10253693
5G,25.69335968,85.16641635
3G,25.69201586,85.07127382
3G,25.5168537,85.04262705
LTE,25.55731477,85.25465938
5G,25.66714064,85.15110732
LTE,25.54916194,85.21287318
LTE,25.59206053,84.99085062
LTE,25.71228215,85.14149342
4G,25.59603035,85.21425838
LTE,25.65622054,85.02465192
3G,25.52489824,85.29981745
3G,25.68945464,85.17983035
3G,25.66316973,85.18019174
5G,25.68131294,85.06271223
LTE,25.57035852,84.96543386
4G,25.69495979,85.23607548
LTE,25.52195081,85.16110283
3G,25.7322843,85.21272788
4G,25.71747012,85.25822826
LTE,25.46413095,85.10898776
4G,25.51021484,85.2433329
5G,25.67437917,85.25629999
LTE,25.54318062,85.12436218
4G,25.53478211,85.09831256
LTE,25.70868299,85.11125221
LTE,25.72810029,85.0818226
4G,25.59230511,85.16634056
LTE,25.61099786,85.19235983
LTE,25.62073631,85.12776007
3G,25.74774317,85.20243652
3G,25.47233055,85.08708963
5G,25.56468542,85.2054719
LTE,25.62653864,85.16095728
4G,25.4764181,85.25556227
3G,25.65568881,85.18862684
LTE,25.58150271,85.19259428
LTE,25.57839202,85.20272644
4G,25.64478965,85.27898504
5G,25.42423144,85.11855064
LTE,25.63468688,85.20259249
LTE,25.58289775,85.07633203
4G,25.73033515,85.02678842
3G,25.52425461,85.0918597
LTE,25.73034656,85.22480114
3G,25.6060698,85.0206778
5G,25.69212265,85.23422668
5G,25.56237416,85.25756346
5G,25.53360358,85.12289517
3G,25.74254565,85.10102314
