Network Type,Latitude,Longitude
LTE,25.52980744,84.99535397
3G,25.69356532,85.0253571
LTE,25.51930703,85.20592351
LTE,25.64402174,85.23276176
LTE,25.48240385,85.0206506
5G,25.45490661,85.16796825
LTE,25.72072473,85.08738421
3G,25.56447706,85.05058696
LTE,25.48312455,85.27634652
5G,25.5029738,85.02497762
LTE,25.71065622,85.07829739
5G,25.49013972,85.17910401
5G,25.63380085,85.15430055
5G,25.6481954,85.26292773
5G,25.56604394,85.27489889
5G,25.75618031,85.17062732
4G,25.61095395,85.31506529
4G,25.57993969,85.16900988
5G,25.50454841,85.11105794
3G,25.54001624,85.28401067
LTE,25.64090162,84.97090907
LTE,25.67317745,85.00392162
4G,25.66947661,84.97550823
4G,25.63782823,85.1360959
3G,25.5552846,85.08788161
5G,25.58069019,85.28034473
3G,25.62592129,85.16812912
4G,25.69201074,85.05895242
4G,25.65193931,85.13188385
LTE,25.70434633,85.08676275
3G,25.64232707,85.2152609
LTE,25.54071249,85.18478214
LTE,25.60561759,85.13214684
5G,25.48395709,85.17715294
5G,25.68419851,85.04621976
LTE,25.44268812,85.14273554
4G,25.57952294,85.07085593
LTE,25.62169201,85.21694252
4G,25.68997681,85.00384071
4G,25.62863158,85.18988338
4G,25.53474693,85.18030083
5G,25.46401014,85.10653607
LTE,25.4822058,85.19047246
4G,25.5581278,85.03281322
5G,25.42883262,85.17389927
LTE,25.50789356,84.98075033
LTE,25.69493913,85.16714309
4G,25.69624781,84.99463551
3G,25.50352775,85.01060787
3G,25.73080261,85.17489575
4G,25.74046019,85.1037633
LTE,25.60561759,84.96886721
4G,25.74692788,85.0972193
LTE,25.55803771,85.01767814
4G,25.67701431,85.00730386
4G,25.71700271,85.2654905
LTE,25.60795513,85.02934253
5G,25.67291942,85.1916329
LTE,25.7333679,85.20196902
LTE,25.72443617,85.22387974
5G,25.57237942,84.98215724
LTE,25.70677615,85.00231258
3G,25.56355086,85.3068352
LTE,25.43219969,85.17607333
5G,25.65140475,85.14032331
4G,25.6798041,85.26699986
3G,25.64400984,85.28825432
LTE,25.54337659,85.18327912
5G,25.67657073,85.05589044
5G,25.7023557,85.03025112
5G,25.46928089,85.18439506
3G,25.56108002,85.04443807
5G,25.47403064,85.1131879
4G,25.67135106,85.27342944
4G,25.57910497,85.26280657
5G,25.57456968,85.12254362
5G,25.50348334,85.06700593
LTE,25.53762127,85.19500398
3G,25.64014412,85.07891818
LTE,25.61392352,85.03406807
5G,25.42645665,85.10314782
3G,25.67715174,85.14130166
4G,25.61767562,84.9611423
5G,25.56447841,85.04805821
LTE,25.43128962,85.17750873
4G,25.57188111,85.27598022
4G,25.60884773,85.04955781
LTE,25.45458819,85.24635118
5G,25.66679477,85.28446463
3G,25.69281903,85.00407858
LTE,25.58222889,85.24835943
LTE,25.47714793,85.21673244
5G,25.55666408,85.06944883
4G,25.65587892,85.13908957
4G,25.58261204,85.1304699
LTE,25.47450832,85.25451994
5G,25.60405463,85.15999394
4G,25.64544868,85.03515756
LTE,25.7686304,85.11655125
LTE,25.67549304,84.99388062
3G,25.55122335,85.28734078
3G,25.49560037,85.13554463
LTE,25.41827336,85.14454462
5G,25.44576108,85.19095864
3G,25.73073475,85.14582485
LTE,25.54122273,85.05632582
3G,25.49235037,85.08175716
LTE,25.71567759,85.16987584
4G,25.73320583,85.0792463
3G,25.60167817,84.98314108
4G,25.55150017,85.03471866
3G,25.70152681,85.20760436
4G,25.53008912,85.08873991
5G,25.50090106,85.02012959
5G,25.64776395,85.16528791
4G,25.50300501,85.20687214
LTE,25.74044912,85.07139754
LTE,25.68564636,85.06714935
3G,25.5784067,85.2730961
LTE,25.67291907,85.2681686
4G,25.6612743,85.14535349
4G,25.47413372,85.11465157
5G,25.71067996,85.12281502
3G,25.62173875,85.11325193
4G,25.70056375,85.15210668
4G,25.5515736,85.14751489
LTE,25.49071574,85.20027047
3G,25.52464007,85.27239857
3G,25.75033481,85.12178391
4G,25.4569251,85.14568186
3G,25.67457812,84.98175684
3G,25.63205268,85.07895471
3G,25.74818413,85.17474881
4G,25.5563592,85.11103292
3G,25.46766701,85.02127809
4G,25.54135787,85.2393677
4G,25.72892374,85.15306763
4G,25.65101588,85.03205042
5G,25.68134588,84.98616857
5G,25.67252234,85.23036466
3G,25.48344366,85.09434086
4G,25.53014176,85.26236859
4G,25.64082476,85.03794882
3G,25.51819734,85.26155085
4G,25.58850669,85.03945988
3G,25.49145495,85.15082529
5G,25.46010299,85.04006188
4G,25.52989804,85.22017783
4G,25.7049771,85.05839624
3G,25.689727,85.04028519
LTE,25.560647,85.05996905
5G,25.71894057,85.12837142
3G,25.53224003,85.21151018
LTE,25.53108182,85.1538771
3G,25.60318799,85.28400459
LTE,25.65199155,85.15683021
4G,25.5583988,85.3107516
3G,25.64150522,85.06603699
3G,25.67764751,85.27716546
5G,25.50797947,85.07444376
3G,25.57787388,85.10571485
LTE,25.46532636,85.20859057
4G,25.69158739,85.00310025
5G,25.5092264,85.16341485
3G,25.60952335,85.07905663
3G,25.71664317,85.03435116
5G,25.49033326,85.2425887
5G,25.70579373,85.18292134
4G,25.56013094,85.20950373
LTE,25.5858795,85.11798958
LTE,25.5026577,84.9956308
3G,25.64730727,85.14985992
3G,25.52249027,85.07188329
LTE,25.54879782,85.24540513
5G,25.50521263,85.28580638
5G,25.60178331,85.19153919
4G,25.72943535,85.07370248
4G,25.58079679,85.15620554
3G,25.65596254,85.08997546
5G,25.62828154,85.22850835
5G,25.5230099,85.16120489
3G,25.74578977,85.11314212
5G,25.4963687,85.26423594
3G,25.69901742,85.00043876
LTE,25.51682818,85.01929211
5G,25.65851161,85.06625309
3G,25.63025361,85.22280244
4G,25.7095,85.17331334
5G,25.52226641,85.18037957
LTE,25.75970012,85.13042516
4G,25.60575124,85.10330943
4G,25.52479023,85.14539664
5G,25.71215776,85.06941565
4G,25.51296315,85.05729532
4G,25.70459409,85.06720526
4G,25.47952056,85.11992934
LTE,25.61885789,85.24777738
4G,25.59890852,85.07709496
5G,25.4716583,85.26057733
5G,25.70170567,85.18580237
5G,25.65668304,85.30004416
3G,25.44536878,85.11772157
5G,25.7474407,85.12939462
4G,25.56216817,84.98720343
LTE,25.65593015,85.24541575
LTE,25.60309035,85.25297258
LTE,25.55145002,84.97211877
5G,25.52718137,85.23615325
LTE,25.7030947,85.10962024
5G,25.56695967,85.01561007
3G,25.69272027,85.10967054
LTE,25.47065227,85.0858812
LTE,25.68041778,85.28982959
LTE,25.56739906,85.20129709
LTE,25.59520496,84.9987125
3G,25.62663265,85.22173324
5G,25.74058055,85.12618213
4G,25.48848179,85.07902446
3G,25.72773511,85.07175982
5G,25.70809961,85.2110015
3G,25.70519834,85.01410076
3G,25.49803413,85.15926311
5G,25.66323249,85.052639
3G,25.58686096,85.27647036
5G,25.52285925,85.09268217
5G,25.60193756,85.12292273
LTE,25.45031739,85.23308403
3G,25.62488325,85.25424437
5G,25.45341106,85.0795788
3G,25.54360862,85.17810308
4G,25.49463304,85.27016475
4G,25.69093234,85.01163647
5G,25.64441124,85.27851312
3G,25.65063935,85.2815047
3G,25.73040816,85.24963119
3G,25.67738182,85.03541982
3G,25.47087498,85.03505444
3G,25.73784049,85.1412818
4G,25.73159174,85.06063332
3G,25.4790762,85.11323259
LTE,25.4618993,85.02022781
LTE,25.63901063,85.26516923
5G,25.67175197,85.2781676
4G,25.52395191,84.97486637
5G,25.61399523,85.15233614
LTE,25.68949364,85.01905068
5G,25.75380778,85.10332462
4G,25.56426075,85.26560268
4G,25.74639733,85.1343938
5G,25.75730836,85.18632464
5G,25.60615832,85.14401306
4G,25.67623205,84.99699685
4G,25.52605602,85.16888509
5G,25.75101938,85.15906451
LTE,25.60148575,84.97805419
LTE,25.58134696,85.04527592
LTE,25.6733381,85.10315574
LTE,25.44662478,85.12992642
4G,25.67000005,85.28681885
3G,25.46570338,85.23496305
4G,25.72785316,85.08293909
5G,25.5888658,85.15880759
3G,25.53625362,85.1808263
3G,25.75136234,85.07590975
5G,25.53179482,85.30419856
3G,25.57671664,85.30585367
4G,25.54771357,85.30865527
LTE,25.69804917,85.02884863
LTE,25.66028779,85.23060305
4G,25.5608023,85.01557119
5G,25.56368465,85.3110341
5G,25.52347937,85.2963891
4G,25.5764102,85.31412558
4G,25.67485633,85.20222134
4G,25.5067296,85.24460925
5G,25.46356253,85.19059673
3G,25.44235514,85.0679156
LTE,25.59109349,85.27812297
4G,25.51286064,85.27963499
5G,25.64231535,85.18976823
5G,25.45964168,85.15999198
5G,25.53022032,85.00162061
5G,25.67254832,85.29146717
LTE,25.70625488,85.02485673
3G,25.67548953,85.05558113
LTE,25.55071156,85.22562148
LTE,25.73252363,85.17283452
3G,25.72182256,85.19954466
LTE,25.54186091,85.03142532
5G,25.46545368,85.10791349
3G,25.63410398,85.01790322
5G,25.64864292,85.17868077
LTE,25.45701475,85.1331831
4G,25.63426529,85.18365505
4G,25.73019403,85.15042457
LTE,25.56861257,85.08998849
3G,25.53398631,84.98253688
LTE,25.61757063,85.08895679
LTE,25.73124744,85.1156001
4G,25.42724353,85.16272007
5G,25.6193021,85.11135628
LTE,25.55935933,85.04776542
4G,25.57150275,84.97002544
4G,25.63890758,85.27385772
3G,25.66892479,85.23058242
LTE,25.54682087,85.2248595
5G,25.61107828,85.02702788
3G,25.43526237,85.15568259
4G,25.698959,85.2822523
5G,25.61375382,85.05448667
3G,25.61354439,85.04632514
LTE,25.55987082,85.06024725
5G,25.45522555,85.21990701
LTE,25.56155221,85.1196694
5G,25.47185664,85.19864202
3G,25.51403572,85.12527864
LTE,25.75844841,85.13035197
LTE,25.63830319,85.17786601
3G,25.51391453,85.15083999
3G,25.46492169,85.1068512
LTE,25.45238739,85.05177352
3G,25.46743724,85.15601948
5G,25.74357612,85.12092868
4G,25.45277567,85.19727692
LTE,25.65192854,85.1975258
LTE,25.63397407,85.28172411
LTE,25.51212856,85.19951696
3G,25.54382615,85.29167822
5G,25.6767534,85.01658373
3G,25.59534899,85.21880608
3G,25.55690966,85.11905584
LTE,25.60254967,85.16805285
5G,25.65524906,85.17446291
3G,25.58377528,85.30580885
4G,25.64144218,85.22132788
LTE,25.67793904,85.086551
4G,25.5838899,84.99731181
3G,25.58825888,85.16243966
4G,25.53553122,85.29289647
LTE,25.66716044,85.16603793
5G,25.5550451,84.982731
4G,25.47450691,85.21482983
3G,25.64926881,85.2391208
5G,25.66813071,85.29027338
4G,25.49422586,85.28445882
LTE,25.58275181,85.29723426
3G,25.59089497,85.27754033
LTE,25.74605363,85.11749463
4G,25.61329589,85.07791852
3G,25.44216024,85.19328916
LTE,25.51856906,85.081524
4G,25.71335269,85.12607719
3G,25.62967823,85.19856189
LTE,25.47366837,85.05627412
4G,25.65172113,85.11694854
3G,25.58232723,85.11564557
4G,25.73860853,85.11648812
3G,25.56095056,85.29575793
5G,25.71970203,85.07375405
3G,25.64207125,85.17466329
LTE,25.65101793,85.06628365
3G,25.5893786,85.15441543
LTE,25.4983764,85.26755151
LTE,25.55991962,84.97792343
5G,25.64479073,85.0660387
LTE,25.52454763,84.97639103
5G,25.64588547,85.02134852
LTE,25.61208257,85.27798578
4G,25.46493349,85.11149595
5G,25.62573115,85.23697898
5G,25.62181637,85.3113952
LTE,25.57383431,85.17477291
LTE,25.64854952,85.11709378
5G,25.64866643,85.21039718
LTE,25.63354357,85.01777385
3G,25.5508978,85.29678218
4G,25.67805205,84.98612855
3G,25.63621819,85.01377212
4G,25.59223953,85.30349551
LTE,25.6725575,85.12457899
3G,25.65284787,85.28972942
5G,25.65589281,85.28086029
LTE,25.47422092,85.26386667
4G,25.57684474,85.05914776
3G,25.69773104,85.24723733
5G,25.45350884,85.17858665
LTE,25.52817744,85.06674341
5G,25.7548411,85.1871928
4G,25.50931818,85.09585443
LTE,25.53307177,85.15486625
5G,25.65586971,85.17957614
5G,25.63473825,85.16755272
LTE,25.49340213,85.13620474
LTE,25.56796102,85.19194153
3G,25.55174269,85.0403662
3G,25.71910795,85.11860954
3G,25.58925347,85.29638439
5G,25.52359501,85.24057484
5G,25.76058574,85.17422507
3G,25.44589317,85.0787658
4G,25.48399176,85.07504246
3G,25.655419,85.12023505
4G,25.56062293,85.24107214
4G,25.65689916,85.0665195
3G,25.62613183,85.00726406
3G,25.4445868,85.17642185
5G,25.62005296,84.97778386
5G,25.56593101,85.16771584
LTE,25.67936427,85.05225816
5G,25.55226488,85.2256375
5G,25.69933225,85.05719958
LTE,25.71615493,85.19994948
4G,25.55384441,85.16785841
5G,25.46507535,85.10335539
3G,25.44361836,85.03961502
LTE,25.55288641,84.97693083
5G,25.69449,85.20490694
4G,25.5763467,85.05305959
3G,25.59871039,84.9935147
LTE,25.59269762,85.05028227
3G,25.50701178,85.0596392
5G,25.62481058,85.01089633
4G,25.67139368,85.19401259
3G,25.72646185,85.02211693
4G,25.61239693,85.27089
LTE,25.59828166,85.23185543
4G,25.52863894,85.07862745
LTE,25.45058393,85.2013612
3G,25.63305373,85.1133368
5G,25.6399868,85.04673597
LTE,25.47296941,85.09039157
4G,25.57073122,85.15600285
4G,25.73171707,85.18565489
4G,25.42840964,85.19012576
4G,25.6800551,85.21196636
4G,25.68104926,85.21247509
5G,25.68185302,85.14663106
LTE,25.54411118,85.23232603
3G,25.50126728,85.1279992
3G,25.56805724,85.14594177
4G,25.72218161,85.11057968
4G,25.65504981,85.30346667
LTE,25.63658429,85.08383397
LTE,25.54431863,85.27236579
3G,25.58628802,85.02157645
5G,25.5837894,85.14494594
3G,25.66809307,85.22345448
4G,25.64884194,85.26326511
4G,25.5466289,84.97841983
4G,25.69464942,85.18587461
LTE,25.52636007,85.23473841
LTE,25.45549583,85.12350771
4G,25.750794,85.14182063
LTE,25.51740892,85.05427854
LTE,25.47321142,85.01585054
3G,25.73953691,85.16225915
5G,25.53895336,85.06962757
4G,25.44988097,85.16967831
4G,25.53885208,84.99270244
LTE,25.62192303,85.06475183
3G,25.65074229,85.00085647
LTE,25.64909414,84.99914428
3G,25.71175891,85.27102915
4G,25.41827329,85.10602239
3G,25.63399022,85.1224234
LTE,25.73915624,85.23992428
4G,25.69370503,85.0622856
3G,25.42841675,85.09463934
5G,25.58527376,85.14508243
LTE,25.63224216,85.21165915
LTE,25.71020528,85.24732364
LTE,25.4741584,85.1194775
3G,25.57711262,85.06797668
4G,25.64261889,85.15018003
5G,25.63043105,85.1744097
5G,25.69100905,84.99035328
4G,25.61322706,85.26104958
LTE,25.53573625,84.96952709
5G,25.58767263,85.24440066
5G,25.43925057,85.19951534
LTE,25.56980697,85.22671494
4G,25.51884732,85.11296044
LTE,25.68374134,85.20393393
3G,25.58874215,85.17341762
3G,25.71217746,85.03991205
LTE,25.52409633,85.12526533
5G,25.52886163,85.14611649
4G,25.49941008,85.07019731
3G,25.72646253,85.13009978
LTE,25.73332907,85.15415627
LTE,25.47662897,85.16604691
3G,25.69799508,85.13147092
LTE,25.4611629,85.23825809
LTE,25.69974702,85.11277095
LTE,25.54102729,85.0432495
3G,25.51078998,85.13008892
LTE,25.58800965,85.15353517
3G,25.61126106,85.07824616
4G,25.5998724,85.3062749
3G,25.65303462,85.14216559
3G,25.46929058,85.04452789
5G,25.48144223,85.08293574
4G,25.6820725,85.11935096
3G,25.69852893,85.2159522
3G,25.72027943,85.11896646
LTE,25.6704268,85.18655528
LTE,25.48919679,85.21393111
LTE,25.68822586,85.25029985
4G,25.52385194,85.16385233
3G,25.74358467,85.21060389
3G,25.73311514,85.04407672
4G,25.68416605,85.27082298
3G,25.6174249,85.24928354
5G,25.42114085,85.17767538
LTE,25.69463816,85.08644057
LTE,25.50120701,85.05432991
5G,25.74229145,85.0369883
3G,25.60263939,85.31192625
LTE,25.44274192,85.17127336
3G,25.68587917,85.16501637
LTE,25.693681,85.20297936
3G,25.55669936,85.21343493
4G,25.56233678,85.00565381
4G,25.51102657,85.29544501
3G,25.71195852,85.25526942
LTE,25.48978029,85.11199157
4G,25.73364265,85.06928855
4G,25.50668514,85.18102872
5G,25.69546713,85.17139563
4G,25.70573956,85.12648412
4G,25.45967899,85.10059304
3G,25.5021961,85.20009428
5G,25.59494873,85.03372101
5G,25.57591732,85.12176249
3G,25.68543791,85.08870593
5G,25.60963334,85.21080431
5G,25.58849895,85.00611822
LTE,25.53070776,85.01513233
4G,25.53095414,85.08730804
LTE,25.7454261,85.22229368
5G,25.4461811,85.05435481
5G,25.73187405,85.12448526
4G,25.53126787,85.11983751
5G,25.66497635,85.13689458
3G,25.67773243,85.21648141
LTE,25.63528745,85.29261517
5G,25.43671426,85.11579948
5G,25.72470067,85.02148477
3G,25.61396686,84.99955718
LTE,25.578991,85.24562209
LTE,25.66642055,85.15331661
LTE,25.49676489,85.02806547
3G,25.5116055,85.11890059
4G,25.74393946,85.13374043
5G,25.66242821,85.16511919
LTE,25.53553387,84.97044528
5G,25.54970922,85.09542599
5G,25.76273119,85.18742587
3G,25.47602101,85.21278322
LTE,25.53227961,85.18673944
LTE,25.54401858,84.98704075
LTE,25.54934748,85.15372235
4G,25.51053873,85.10710006
3G,25.54360862,85.12272261
5G,25.5150512,85.20550386
LTE,25.50472696,85.2655763
LTE,25.56373023,85.2289355
4G,25.62897775,85.02580016
4G,25.68279561,85.15718104
4G,25.58279936,85.0008834
LTE,25.51803995,85.14658543
3G,25.46624156,85.05706538
LTE,25.58579808,85.15672939
5G,25.56786604,85.20660863
4G,25.49042889,85.17906111
4G,25.6814529,85.12044174
4G,25.63422946,85.26165117
4G,25.75101352,85.18582141
5G,25.60803044,85.2754335
4G,25.59227431,85.20001289
3G,25.58920033,85.2390402
5G,25.51185685,85.03507003
LTE,25.74872154,85.20474875
3G,25.51977518,85.0629357
4G,25.63683335,85.25326944
3G,25.71038852,85.05281397
3G,25.62645616,85.12592217
3G,25.69992856,85.19558775
4G,25.58861432,85.28913681
4G,25.52298886,85.11623602
3G,25.65467948,85.24218879
3G,25.71708337,85.07042181
3G,25.62012967,85.27205803
5G,25.54975319,84.97013023
LTE,25.47796095,85.23233432
4G,25.45682212,85.02364625
5G,25.68493842,85.10081733
3G,25.6242861,85.09012283
4G,25.47982433,85.16555328
3G,25.49613461,85.1451083
LTE,25.67789921,85.28173101
5G,25.56487038,85.11054561
4G,25.73319411,85.17854792
4G,25.45756894,85.09012236
LTE,25.73683834,85.13140836
LTE,25.64438418,85.21814573
4G,25.54678667,85.0285659
LTE,25.65029056,85.11408375
3G,25.58922338,85.0249724
LTE,25.65276853,85.10907664
LTE,25.61823932,85.27787464
LTE,25.45439145,85.02871769
5G,25.51546189,85.18861437
5G,25.63235987,85.03766178
LTE,25.60345794,85.15851382
LTE,25.60465811,84.98824448
4G,25.46374846,85.06510408
5G,25.58452598,85.12214832
3G,25.45034177,85.23282124
5G,25.68019426,85.24934689
4G,25.53843352,85.23069484
5G,25.70539832,85.0431183
3G,25.55471423,85.17082338
4G,25.56364965,85.17619822
4G,25.6316234,84.99046672
LTE,25.66253576,85.23496641
4G,25.54801655,85.23283912
LTE,25.64842334,85.23727297
5G,25.65232906,85.00829038
LTE,25.71470082,85.07537707
3G,25.59473553,85.05035209
3G,25.47830515,85.12675073
LTE,25.56925908,85.17000801
5G,25.61509312,85.21315828
3G,25.45305188,85.17733516
LTE,25.53875199,85.25477328
LTE,25.57014201,85.23059314
LTE,25.64503713,85.23501718
5G,25.63603011,85.04849263
4G,25.55749781,85.09445658
3G,25.56076401,85.01299614
3G,25.67461331,84.98155341
5G,25.55375999,85.24721899
3G,25.46243082,85.18850324
LTE,25.61415177,85.21386227
5G,25.45154225,85.03587638
5G,25.69927152,85.0009168
4G,25.59528489,84.9918194
5G,25.5539612,85.07911276
4G,25.56386551,85.17072083
3G,25.61635074,85.10967119
4G,25.64661879,85.25145706
LTE,25.47147104,85.24847447
5G,25.55983503,85.29022948
5G,25.71912187,85.09141864
5G,25.51778975,85.23984913
4G,25.44428069,85.15874581
3G,25.65939816,85.23574412
3G,25.538799,85.28902698
5G,25.50906937,85.09797984
LTE,25.43796484,85.19397389
LTE,25.4487451,85.16379982
4G,25.57655115,85.00775343
5G,25.55460114,84.96238971
5G,25.63434829,85.31095088
5G,25.56229948,85.14667263
LTE,25.63837962,85.01200011
3G,25.52782136,84.98164683
5G,25.53022655,85.07261883
5G,25.51676574,85.14810064
LTE,25.7681118,85.15027128
LTE,25.48334487,85.0804036
4G,25.67842075,85.14393138
LTE,25.57050451,85.034638
5G,25.59212995,85.12676209
4G,25.67077976,85.26345629
3G,25.6997298,85.23717506
4G,25.51049478,85.25828857
4G,25.64767196,85.25079601
LTE,25.47489404,85.03647877
4G,25.4456144,85.12216336
4G,25.5789428,84.99382012
3G,25.74850213,85.10702854
5G,25.58880965,85.00934602
LTE,25.62754409,85.13860272
3G,25.57651968,85.04005386
4G,25.63162241,85.25130519
4G,25.66724471,85.21397782
